gene_stable_id,gene_type,gene_name,hgnc_name,hgnc_id
ENSG00000273308,lncRNA,,,
ENSG00000228285,processed_pseudogene,LYPLA2P1,LYPLA2P1,HGNC:21069
ENSG00000238031,lncRNA,,,
ENSG00000225644,processed_pseudogene,RPL35AP4,RPL35AP4,HGNC:33460
ENSG00000279673,TEC,,,
ENSG00000237649,protein_coding,KIFC1,KIFC1,HGNC:6389
ENSG00000230077,processed_pseudogene,MTAPP2,MTAPP2,HGNC:42443
ENSG00000059122,protein_coding,FLYWCH1,FLYWCH1,HGNC:25404
ENSG00000152492,protein_coding,CCDC50,CCDC50,HGNC:18111
ENSG00000224540,processed_pseudogene,TFDP1P1,TFDP1P1,HGNC:11750
ENSG00000117592,protein_coding,PRDX6,PRDX6,HGNC:16753
ENSG00000167904,protein_coding,TMEM68,TMEM68,HGNC:26510
ENSG00000271414,processed_pseudogene,,,
ENSG00000223718,processed_pseudogene,,,
ENSG00000238906,snoRNA,,,
ENSG00000140548,protein_coding,ZNF710,ZNF710,HGNC:25352
ENSG00000136193,protein_coding,SCRN1,SCRN1,HGNC:22192
ENSG00000186197,protein_coding,EDARADD,EDARADD,HGNC:14341
ENSG00000106952,protein_coding,TNFSF8,TNFSF8,HGNC:11938
ENSG00000250493,lncRNA,,,
ENSG00000254735,processed_pseudogene,HMGB1P42,HMGB1P42,HGNC:39189
ENSG00000285509,protein_coding,TBCEL-TECTA,TBCEL-TECTA,HGNC:54857
ENSG00000182255,protein_coding,KCNA4,KCNA4,HGNC:6222
ENSG00000265871,miRNA,MIR3174,MIR3174,HGNC:38264
ENSG00000273691,lncRNA,,,
ENSG00000259291,lncRNA,ZNF710-AS1,ZNF710-AS1,HGNC:53141
ENSG00000127083,protein_coding,OMD,OMD,HGNC:8134
ENSG00000276376,snRNA,U7,,
ENSG00000131808,protein_coding,FSHB,FSHB,HGNC:3964
ENSG00000182054,protein_coding,IDH2,IDH2,HGNC:5383
ENSG00000253213,processed_pseudogene,USP12P1,USP12P1,HGNC:12610
ENSG00000204001,protein_coding,LCN8,LCN8,HGNC:27038
ENSG00000152700,protein_coding,SAR1B,SAR1B,HGNC:10535
ENSG00000204194,processed_pseudogene,RPL12P1,RPL12P1,HGNC:13976
ENSG00000243968,misc_RNA,RN7SL402P,RN7SL402P,HGNC:46418
ENSG00000149781,protein_coding,FERMT3,FERMT3,HGNC:23151
ENSG00000112511,protein_coding,PHF1,PHF1,HGNC:8919
ENSG00000167604,protein_coding,NFKBID,NFKBID,HGNC:15671
ENSG00000114315,protein_coding,HES1,HES1,HGNC:5192
ENSG00000229067,processed_pseudogene,,,
ENSG00000271554,lncRNA,,,
ENSG00000166164,protein_coding,BRD7,BRD7,HGNC:14310
ENSG00000230231,unprocessed_pseudogene,FMO7P,FMO7P,HGNC:32208
ENSG00000227711,unprocessed_pseudogene,,,
ENSG00000261182,lncRNA,,,
ENSG00000273514,protein_coding,FOXD4L6,FOXD4L6,HGNC:31986
ENSG00000175066,protein_coding,GK5,GK5,HGNC:28635
ENSG00000228879,processed_pseudogene,RPL35AP6,RPL35AP6,HGNC:36793
ENSG00000171459,protein_coding,OR1L6,OR1L6,HGNC:8218
ENSG00000227925,lncRNA,LINC01655,LINC01655,HGNC:52443
ENSG00000262075,lncRNA,DKFZP434A062,,
ENSG00000162670,protein_coding,BRINP3,BRINP3,HGNC:22393
ENSG00000160360,protein_coding,GPSM1,GPSM1,HGNC:17858
ENSG00000258203,lncRNA,,,
ENSG00000257985,lncRNA,,,
ENSG00000227014,lncRNA,FKBP14-AS1,FKBP14-AS1,HGNC:40990
ENSG00000257955,lncRNA,,,
ENSG00000276814,lncRNA,,,
ENSG00000079387,protein_coding,SENP1,SENP1,HGNC:17927
ENSG00000225712,processed_pseudogene,ATP5MC2P1,ATP5MC2P1,HGNC:844
ENSG00000106080,protein_coding,FKBP14,FKBP14,HGNC:18625
ENSG00000162761,protein_coding,LMX1A,LMX1A,HGNC:6653
ENSG00000280194,TEC,,,
ENSG00000126264,protein_coding,HCST,HCST,HGNC:16977
ENSG00000226807,polymorphic_pseudogene,MROH5,MROH5,HGNC:42976
ENSG00000259685,lncRNA,IDH2-DT,IDH2-DT,HGNC:53154
ENSG00000279980,TEC,GABARAPL3,,
ENSG00000238244,processed_pseudogene,GABARAPL3,GABARAPL3,HGNC:4069
ENSG00000231519,lncRNA,,,
ENSG00000106624,protein_coding,AEBP1,AEBP1,HGNC:303
ENSG00000196391,protein_coding,ZNF774,ZNF774,HGNC:33108
ENSG00000011600,protein_coding,TYROBP,TYROBP,HGNC:12449
ENSG00000143199,protein_coding,ADCY10,ADCY10,HGNC:21285
ENSG00000149743,protein_coding,TRPT1,TRPT1,HGNC:20316
ENSG00000207459,snRNA,RNU6-1311P,RNU6-1311P,HGNC:48274
ENSG00000259262,processed_pseudogene,NDUFA3P4,NDUFA3P4,HGNC:45053
ENSG00000113615,protein_coding,SEC24A,SEC24A,HGNC:10703
ENSG00000140575,protein_coding,IQGAP1,IQGAP1,HGNC:6110
ENSG00000048392,protein_coding,RRM2B,RRM2B,HGNC:17296
ENSG00000225166,lncRNA,,,
ENSG00000228618,lncRNA,,,
ENSG00000234938,lncRNA,,,
ENSG00000227981,lncRNA,,,
ENSG00000152253,protein_coding,SPC25,SPC25,HGNC:24031
ENSG00000157335,protein_coding,CLEC18C,CLEC18C,HGNC:28538
ENSG00000213123,protein_coding,DYNLT2B,DYNLT2B,HGNC:28482
ENSG00000130714,protein_coding,POMT1,POMT1,HGNC:9202
ENSG00000267582,lncRNA,,,
ENSG00000266770,misc_RNA,RN7SL619P,RN7SL619P,HGNC:46635
ENSG00000267519,lncRNA,MIR23AHG,MIR23AHG,HGNC:27620
ENSG00000286086,lncRNA,,,
ENSG00000113790,protein_coding,EHHADH,EHHADH,HGNC:3247
ENSG00000152254,protein_coding,G6PC2,G6PC2,HGNC:28906
ENSG00000112514,protein_coding,CUTA,CUTA,HGNC:21101
ENSG00000240399,transcribed_processed_pseudogene,,,
ENSG00000284387,miRNA,MIR24-2,MIR24-2,HGNC:31608
ENSG00000207808,miRNA,MIR27A,MIR27A,HGNC:31613
ENSG00000207980,miRNA,MIR23A,MIR23A,HGNC:31605
ENSG00000207613,miRNA,MIR181C,MIR181C,HGNC:31552
ENSG00000207585,miRNA,MIR181D,MIR181D,HGNC:32089
ENSG00000222635,snRNA,RNU6-1203P,RNU6-1203P,HGNC:48166
ENSG00000132005,protein_coding,RFX1,RFX1,HGNC:9982
ENSG00000226138,processed_pseudogene,,,
ENSG00000275770,miRNA,MIR6505,MIR6505,HGNC:50104
ENSG00000266655,miRNA,MIR3908,MIR3908,HGNC:38991
ENSG00000247373,lncRNA,TMED2-DT,TMED2-DT,HGNC:53346
ENSG00000086598,protein_coding,TMED2,TMED2,HGNC:16996
ENSG00000201298,snRNA,RNU6-1164P,RNU6-1164P,HGNC:48127
ENSG00000222266,snRNA,RNU6-757P,RNU6-757P,HGNC:47720
ENSG00000164615,protein_coding,CAMLG,CAMLG,HGNC:1471
ENSG00000241770,lncRNA,,,
ENSG00000229325,lncRNA,ACAP2-IT1,ACAP2-IT1,HGNC:41426
ENSG00000261826,lncRNA,,,
ENSG00000286624,lncRNA,,,
ENSG00000229178,lncRNA,,,
ENSG00000198491,lncRNA,,,
ENSG00000145833,protein_coding,DDX46,DDX46,HGNC:18681
ENSG00000073734,protein_coding,ABCB11,ABCB11,HGNC:42
ENSG00000284412,miRNA,MIR4649,MIR4649,HGNC:41852
ENSG00000252848,rRNA_pseudogene,RNA5SP230,RNA5SP230,HGNC:43130
ENSG00000234270,processed_pseudogene,RPL36P20,RPL36P20,HGNC:44564
ENSG00000240541,lncRNA,TM4SF1-AS1,TM4SF1-AS1,HGNC:40587
ENSG00000106631,protein_coding,MYL7,MYL7,HGNC:21719
ENSG00000242086,lncRNA,MUC20-OT1,MUC20-OT1,HGNC:53807
ENSG00000111364,protein_coding,DDX55,DDX55,HGNC:20085
ENSG00000275091,lncRNA,,,
ENSG00000171136,protein_coding,RLN3,RLN3,HGNC:17135
ENSG00000267670,lncRNA,,,
ENSG00000104998,protein_coding,IL27RA,IL27RA,HGNC:17290
ENSG00000178202,protein_coding,POGLUT3,POGLUT3,HGNC:28496
ENSG00000179930,protein_coding,ZNF648,ZNF648,HGNC:18190
ENSG00000007908,protein_coding,SELE,SELE,HGNC:10718
ENSG00000248692,lncRNA,ADGRL3-AS1,ADGRL3-AS1,HGNC:50604
ENSG00000176428,protein_coding,VPS37D,VPS37D,HGNC:18287
ENSG00000176410,protein_coding,DNAJC30,DNAJC30,HGNC:16410
ENSG00000225405,processed_pseudogene,RPS15AP17,RPS15AP17,HGNC:36888
ENSG00000241344,processed_pseudogene,RPL21P47,RPL21P47,HGNC:36711
ENSG00000250249,processed_pseudogene,,,
ENSG00000201644,misc_RNA,Y_RNA,,
ENSG00000138768,protein_coding,USO1,USO1,HGNC:30904
ENSG00000187867,protein_coding,PALM3,PALM3,HGNC:33274
ENSG00000071462,protein_coding,BUD23,BUD23,HGNC:16405
ENSG00000235321,lncRNA,,,
ENSG00000235995,processed_pseudogene,UBE2V1P6,UBE2V1P6,HGNC:44889
ENSG00000002330,protein_coding,BAD,BAD,HGNC:936
ENSG00000228887,processed_pseudogene,EEF1DP1,EEF1DP1,HGNC:32474
ENSG00000284081,miRNA,MIR1199,MIR1199,HGNC:50081
ENSG00000188032,protein_coding,C19orf67,C19orf67,HGNC:34354
ENSG00000081479,protein_coding,LRP2,LRP2,HGNC:6694
ENSG00000141858,protein_coding,SAMD1,SAMD1,HGNC:17958
ENSG00000173153,protein_coding,ESRRA,ESRRA,HGNC:3471
ENSG00000164754,protein_coding,RAD21,RAD21,HGNC:9811
ENSG00000206897,snoRNA,SNORA9B,SNORA9B,HGNC:52223
ENSG00000111361,protein_coding,EIF2B1,EIF2B1,HGNC:3257
ENSG00000241179,processed_pseudogene,,,
ENSG00000072062,protein_coding,PRKACA,PRKACA,HGNC:9380
ENSG00000181904,protein_coding,C5orf24,C5orf24,HGNC:26746
ENSG00000260370,lncRNA,,,
ENSG00000225140,lncRNA,,,
ENSG00000263511,miRNA,MIR5699,MIR5699,HGNC:43456
ENSG00000180525,lncRNA,DIP2C-AS1,DIP2C-AS1,HGNC:30724
ENSG00000197283,protein_coding,SYNGAP1,SYNGAP1,HGNC:11497
ENSG00000092978,protein_coding,GPATCH2,GPATCH2,HGNC:25499
ENSG00000270892,processed_pseudogene,,,
ENSG00000113621,protein_coding,TXNDC15,TXNDC15,HGNC:20652
ENSG00000177257,protein_coding,DEFB4B,DEFB4B,HGNC:30193
ENSG00000183230,protein_coding,CTNNA3,CTNNA3,HGNC:2511
ENSG00000274443,protein_coding,C8orf89,C8orf89,HGNC:51258
ENSG00000181790,protein_coding,ADGRB1,ADGRB1,HGNC:943
ENSG00000229717,lncRNA,,,
ENSG00000222644,snRNA,RNU2-16P,RNU2-16P,HGNC:48509
ENSG00000279799,TEC,,,
ENSG00000156194,protein_coding,PPEF2,PPEF2,HGNC:9244
ENSG00000288081,lncRNA,,,
ENSG00000143499,protein_coding,SMYD2,SMYD2,HGNC:20982
ENSG00000260581,lncRNA,,,
ENSG00000105011,protein_coding,ASF1B,ASF1B,HGNC:20996
ENSG00000113140,protein_coding,SPARC,SPARC,HGNC:11219
ENSG00000279733,TEC,,,
ENSG00000266581,miRNA,MIR3166,MIR3166,HGNC:38386
ENSG00000249489,processed_pseudogene,GAPDHP70,GAPDHP70,HGNC:4148
ENSG00000255082,lncRNA,GRM5-AS1,GRM5-AS1,HGNC:40265
ENSG00000163959,protein_coding,SLC51A,SLC51A,HGNC:29955
ENSG00000109861,protein_coding,CTSC,CTSC,HGNC:2528
ENSG00000111358,protein_coding,GTF2H3,GTF2H3,HGNC:4657
ENSG00000267169,lncRNA,ADGRL1-AS1,ADGRL1-AS1,HGNC:55309
ENSG00000167526,protein_coding,RPL13,RPL13,HGNC:10303
ENSG00000240803,misc_RNA,RN7SL231P,RN7SL231P,HGNC:46247
ENSG00000287254,lncRNA,,,
ENSG00000267406,lncRNA,,,
ENSG00000005007,protein_coding,UPF1,UPF1,HGNC:9962
ENSG00000259177,lncRNA,,,
ENSG00000273360,lncRNA,,,
ENSG00000259212,lncRNA,,,
ENSG00000259314,lncRNA,,,
ENSG00000277056,unprocessed_pseudogene,,,
ENSG00000225299,lncRNA,,,
ENSG00000285560,lncRNA,,,
ENSG00000226448,processed_pseudogene,RPL7AP51,RPL7AP51,HGNC:36826
ENSG00000259746,processed_pseudogene,HSPE1P3,HSPE1P3,HGNC:49322
ENSG00000276866,miRNA,MIR7151,MIR7151,HGNC:50170
ENSG00000213606,processed_pseudogene,AKR1B10P1,AKR1B10P1,HGNC:45062
ENSG00000225922,processed_pseudogene,RPL21P92,RPL21P92,HGNC:35606
ENSG00000108176,protein_coding,DNAJC12,DNAJC12,HGNC:28908
ENSG00000166145,protein_coding,SPINT1,SPINT1,HGNC:11246
ENSG00000212520,snRNA,RNU6-1250P,RNU6-1250P,HGNC:48213
ENSG00000239942,misc_RNA,RN7SL394P,RN7SL394P,HGNC:46410
ENSG00000237141,processed_pseudogene,DNAJC19P1,DNAJC19P1,HGNC:45064
ENSG00000272892,lncRNA,,,
ENSG00000252113,snRNA,RNU6-523P,RNU6-523P,HGNC:47486
ENSG00000163728,protein_coding,TTC14,TTC14,HGNC:24697
ENSG00000219932,processed_pseudogene,RPL12P8,RPL12P8,HGNC:23735
ENSG00000096717,protein_coding,SIRT1,SIRT1,HGNC:14929
ENSG00000138744,protein_coding,NAAA,NAAA,HGNC:736
ENSG00000249035,lncRNA,CLMAT3,CLMAT3,HGNC:52287
ENSG00000134028,protein_coding,ADAMDEC1,ADAMDEC1,HGNC:16299
ENSG00000222102,misc_RNA,RN7SKP232,RN7SKP232,HGNC:45956
ENSG00000272112,lncRNA,,,
ENSG00000177556,protein_coding,ATOX1,ATOX1,HGNC:798
ENSG00000106089,protein_coding,STX1A,STX1A,HGNC:11433
ENSG00000140807,protein_coding,NKD1,NKD1,HGNC:17045
ENSG00000253921,lncRNA,ATOX1-AS1,ATOX1-AS1,HGNC:55528
ENSG00000184545,protein_coding,DUSP8,DUSP8,HGNC:3074
ENSG00000213433,transcribed_processed_pseudogene,RPLP1P6,RPLP1P6,HGNC:35809
ENSG00000145888,protein_coding,GLRA1,GLRA1,HGNC:4326
ENSG00000226318,processed_pseudogene,RPS3AP38,RPS3AP38,HGNC:36145
ENSG00000266467,misc_RNA,RN7SL220P,RN7SL220P,HGNC:46236
ENSG00000236375,processed_pseudogene,POU5F1P5,POU5F1P5,HGNC:33311
ENSG00000233930,lncRNA,KRTAP5-AS1,KRTAP5-AS1,HGNC:27877
ENSG00000148719,protein_coding,DNAJB12,DNAJB12,HGNC:14891
ENSG00000090316,protein_coding,MAEA,MAEA,HGNC:13731
ENSG00000205869,protein_coding,KRTAP5-1,KRTAP5-1,HGNC:23596
ENSG00000278467,lncRNA,,,
ENSG00000205867,protein_coding,KRTAP5-2,KRTAP5-2,HGNC:23597
ENSG00000196224,protein_coding,KRTAP5-3,KRTAP5-3,HGNC:23598
ENSG00000188404,protein_coding,SELL,SELL,HGNC:10720
ENSG00000185940,protein_coding,KRTAP5-5,KRTAP5-5,HGNC:23601
ENSG00000231487,lncRNA,,,
ENSG00000205866,lncRNA,FAM99A,FAM99A,HGNC:32368
ENSG00000205865,lncRNA,FAM99B,FAM99B,HGNC:32369
ENSG00000227306,lncRNA,LINC02708,LINC02708,HGNC:54225
ENSG00000205864,protein_coding,KRTAP5-6,KRTAP5-6,HGNC:23600
ENSG00000260029,lncRNA,,,
ENSG00000244242,protein_coding,IFITM10,IFITM10,HGNC:40022
ENSG00000278909,TEC,,,
ENSG00000205414,lncRNA,,,
ENSG00000260249,lncRNA,,,
ENSG00000270120,lncRNA,,,
ENSG00000264947,miRNA,MIR3181,MIR3181,HGNC:38378
ENSG00000260616,lncRNA,,,
ENSG00000233693,lncRNA,PBX1-AS1,PBX1-AS1,HGNC:40425
ENSG00000261703,lncRNA,LINC02168,LINC02168,HGNC:53030
ENSG00000130283,protein_coding,GDF1,GDF1,HGNC:4214
ENSG00000260042,lncRNA,,,
ENSG00000227735,processed_pseudogene,CYCSP5,CYCSP5,HGNC:24416
ENSG00000199771,rRNA_pseudogene,RNA5SP426,RNA5SP426,HGNC:43326
ENSG00000243062,lncRNA,,,
ENSG00000260828,processed_pseudogene,HMGB3P32,HMGB3P32,HGNC:39335
ENSG00000250644,protein_coding,,,
ENSG00000143196,protein_coding,DPT,DPT,HGNC:3011
ENSG00000079393,protein_coding,DUSP13,DUSP13,HGNC:19681
ENSG00000178209,protein_coding,PLEC,PLEC,HGNC:9069
ENSG00000179335,protein_coding,CLK3,CLK3,HGNC:2071
ENSG00000283174,processed_pseudogene,MTCO1P38,MTCO1P38,HGNC:52103
ENSG00000170396,protein_coding,ZNF804A,ZNF804A,HGNC:21711
ENSG00000235027,lncRNA,,,
ENSG00000269694,lncRNA,,,
ENSG00000228504,lncRNA,LINC01760,LINC01760,HGNC:52549
ENSG00000229512,lncRNA,,,
ENSG00000274702,processed_pseudogene,,,
ENSG00000287484,lncRNA,,,
ENSG00000205336,protein_coding,ADGRG1,ADGRG1,HGNC:4512
ENSG00000226211,processed_pseudogene,,,
ENSG00000105669,protein_coding,COPE,COPE,HGNC:2234
ENSG00000236942,processed_pseudogene,,,
ENSG00000230834,lncRNA,,,
ENSG00000237824,processed_pseudogene,RPL23AP33,RPL23AP33,HGNC:36946
ENSG00000287205,lncRNA,,,
ENSG00000237666,unprocessed_pseudogene,,,
ENSG00000232001,lncRNA,,,
ENSG00000231505,lncRNA,,,
ENSG00000203697,protein_coding,CAPN8,CAPN8,HGNC:1485
ENSG00000117984,protein_coding,CTSD,CTSD,HGNC:2529
ENSG00000214199,processed_pseudogene,EEF1A1P12,EEF1A1P12,HGNC:3195
ENSG00000270978,processed_pseudogene,,,
ENSG00000222308,rRNA_pseudogene,RNA5SP198,RNA5SP198,HGNC:43098
ENSG00000201623,snRNA,RNU6-923P,RNU6-923P,HGNC:47886
ENSG00000254126,protein_coding,CD8B2,CD8B2,HGNC:1708
ENSG00000182631,protein_coding,RXFP3,RXFP3,HGNC:24883
ENSG00000164175,protein_coding,SLC45A2,SLC45A2,HGNC:16472
ENSG00000280270,TEC,,,
ENSG00000223523,lncRNA,,,
ENSG00000236489,processed_pseudogene,,,
ENSG00000239381,lncRNA,,,
ENSG00000240063,lncRNA,ATP11B-DT,ATP11B-DT,HGNC:55642
ENSG00000168542,protein_coding,COL3A1,COL3A1,HGNC:2201
ENSG00000250914,processed_pseudogene,,,
ENSG00000145191,protein_coding,EIF2B5,EIF2B5,HGNC:3261
ENSG00000242110,protein_coding,AMACR,AMACR,HGNC:451
ENSG00000265724,miRNA,MIR4284,MIR4284,HGNC:38322
ENSG00000241709,misc_RNA,RN7SL265P,RN7SL265P,HGNC:46281
ENSG00000225969,transcribed_unitary_pseudogene,ABHD11-AS1,ABHD11-AS1,HGNC:18289
ENSG00000165215,protein_coding,CLDN3,CLDN3,HGNC:2045
ENSG00000165171,protein_coding,METTL27,METTL27,HGNC:19068
ENSG00000116574,protein_coding,RHOU,RHOU,HGNC:17794
ENSG00000287929,lncRNA,,,
ENSG00000186283,protein_coding,TOR3A,TOR3A,HGNC:11997
ENSG00000175877,protein_coding,TMEM270,TMEM270,HGNC:23018
ENSG00000261467,lncRNA,,,
ENSG00000272915,lncRNA,,,
ENSG00000106344,protein_coding,RBM28,RBM28,HGNC:21863
ENSG00000274259,lncRNA,SYNGAP1-AS1,SYNGAP1-AS1,HGNC:53831
ENSG00000284256,miRNA,MIR5004,MIR5004,HGNC:43532
ENSG00000213588,protein_coding,ZBTB9,ZBTB9,HGNC:28323
ENSG00000279953,TEC,,,
ENSG00000278861,TEC,,,
ENSG00000224896,processed_pseudogene,SIGLEC30P,SIGLEC30P,HGNC:15623
ENSG00000255839,lncRNA,,,
ENSG00000226292,processed_pseudogene,RPS3AP10,RPS3AP10,HGNC:36036
ENSG00000228789,polymorphic_pseudogene,HCG22,HCG22,HGNC:27780
ENSG00000108018,protein_coding,SORCS1,SORCS1,HGNC:16697
ENSG00000121481,protein_coding,RNF2,RNF2,HGNC:10061
ENSG00000185344,protein_coding,ATP6V0A2,ATP6V0A2,HGNC:18481
ENSG00000220113,processed_pseudogene,MTCYBP4,MTCYBP4,HGNC:41923
ENSG00000223542,lncRNA,,,
ENSG00000234567,lncRNA,,,
ENSG00000238059,processed_pseudogene,HSPE1P21,HSPE1P21,HGNC:49340
ENSG00000272428,lncRNA,,,
ENSG00000278899,lncRNA,,,
ENSG00000163945,protein_coding,UVSSA,UVSSA,HGNC:29304
ENSG00000120253,protein_coding,NUP43,NUP43,HGNC:21182
ENSG00000273294,protein_coding,C1QTNF3-AMACR,C1QTNF3-AMACR,HGNC:49198
ENSG00000250767,processed_pseudogene,,,
ENSG00000227940,lncRNA,LINC01696,LINC01696,HGNC:52484
ENSG00000082196,protein_coding,C1QTNF3,C1QTNF3,HGNC:14326
ENSG00000165643,protein_coding,SOHLH1,SOHLH1,HGNC:27845
ENSG00000278900,TEC,,,
ENSG00000279995,TEC,,,
ENSG00000271771,lncRNA,,,
ENSG00000243959,misc_RNA,RN7SL684P,RN7SL684P,HGNC:46700
ENSG00000207420,misc_RNA,Y_RNA,,
ENSG00000169258,protein_coding,GPRIN1,GPRIN1,HGNC:24835
ENSG00000201733,snoRNA,,,
ENSG00000242261,processed_pseudogene,,,
ENSG00000238750,snRNA,RNU7-27P,RNU7-27P,HGNC:34123
ENSG00000174547,protein_coding,MRPL11,MRPL11,HGNC:14042
ENSG00000074317,protein_coding,SNCB,SNCB,HGNC:11140
ENSG00000224940,protein_coding,PRRT4,PRRT4,HGNC:37280
ENSG00000117139,protein_coding,KDM5B,KDM5B,HGNC:18039
ENSG00000107147,protein_coding,KCNT1,KCNT1,HGNC:18865
ENSG00000286092,lncRNA,,,
ENSG00000239215,processed_pseudogene,RPL27P12,RPL27P12,HGNC:36736
ENSG00000280300,TEC,,,
ENSG00000120265,protein_coding,PCMT1,PCMT1,HGNC:8728
ENSG00000107872,protein_coding,FBXL15,FBXL15,HGNC:28155
ENSG00000197653,protein_coding,DNAH10,DNAH10,HGNC:2941
ENSG00000221502,miRNA,MIR1245A,MIR1245A,HGNC:35311
ENSG00000283238,miRNA,MIR1245B,MIR1245B,HGNC:41794
ENSG00000284180,miRNA,MIR3606,MIR3606,HGNC:38881
ENSG00000106348,protein_coding,IMPDH1,IMPDH1,HGNC:6052
ENSG00000163081,lncRNA,CCDC140,CCDC140,HGNC:26514
ENSG00000178217,protein_coding,SH2D4B,SH2D4B,HGNC:31440
ENSG00000268193,protein_coding,,,
ENSG00000129007,protein_coding,CALML4,CALML4,HGNC:18445
ENSG00000254596,processed_pseudogene,,,
ENSG00000254094,lncRNA,,,
ENSG00000272564,lncRNA,,,
ENSG00000253399,lncRNA,,,
ENSG00000287628,lncRNA,,,
ENSG00000105671,protein_coding,DDX49,DDX49,HGNC:18684
ENSG00000235608,protein_coding,NKX1-1,NKX1-1,HGNC:24975
ENSG00000288563,lncRNA,,,
ENSG00000174516,protein_coding,PELI3,PELI3,HGNC:30010
ENSG00000274238,lncRNA,,,
ENSG00000277695,lncRNA,,,
ENSG00000276542,lncRNA,,,
ENSG00000132300,protein_coding,PTCD3,PTCD3,HGNC:24717
ENSG00000228919,lncRNA,,,
ENSG00000141570,protein_coding,CBX8,CBX8,HGNC:15962
ENSG00000207807,miRNA,MIR95,MIR95,HGNC:31647
ENSG00000273267,lncRNA,,,
ENSG00000251460,lncRNA,,,
ENSG00000250471,processed_pseudogene,GMPSP1,GMPSP1,HGNC:39428
ENSG00000170801,protein_coding,HTRA3,HTRA3,HGNC:30406
ENSG00000183476,protein_coding,SH2D7,SH2D7,HGNC:34549
ENSG00000274209,protein_coding,ANTXRL,ANTXRL,HGNC:27277
ENSG00000140403,protein_coding,DNAJA4,DNAJA4,HGNC:14885
ENSG00000266329,miRNA,MIR4281,MIR4281,HGNC:38357
ENSG00000219433,processed_pseudogene,BTBD10P2,BTBD10P2,HGNC:51541
ENSG00000175766,protein_coding,EIF4E1B,EIF4E1B,HGNC:33179
ENSG00000231760,lncRNA,,,
ENSG00000285889,lncRNA,,,
ENSG00000264617,unprocessed_pseudogene,,,
ENSG00000285991,protein_coding,,,
ENSG00000262768,lncRNA,,,
ENSG00000224254,unprocessed_pseudogene,MTCO1P39,MTCO1P39,HGNC:52104
ENSG00000120256,protein_coding,LRP11,LRP11,HGNC:16936
ENSG00000272134,processed_pseudogene,,,
ENSG00000262585,lncRNA,LINC01979,LINC01979,HGNC:52807
ENSG00000277758,protein_coding,,,
ENSG00000273132,lncRNA,,,
ENSG00000268592,lncRNA,RAET1E-AS1,,
ENSG00000159217,protein_coding,IGF2BP1,IGF2BP1,HGNC:28866
ENSG00000217733,processed_pseudogene,CCT7P1,CCT7P1,HGNC:35149
ENSG00000223701,lncRNA,RAET1E-AS1,RAET1E-AS1,HGNC:48994
ENSG00000216906,processed_pseudogene,,,
ENSG00000203722,protein_coding,RAET1G,RAET1G,HGNC:16795
ENSG00000172650,protein_coding,AGAP5,AGAP5,HGNC:23467
ENSG00000048140,protein_coding,TSPAN17,TSPAN17,HGNC:13594
ENSG00000163995,protein_coding,ABLIM2,ABLIM2,HGNC:19195
ENSG00000051382,protein_coding,PIK3CB,PIK3CB,HGNC:8976
ENSG00000216621,transcribed_processed_pseudogene,,,
ENSG00000131015,protein_coding,ULBP2,ULBP2,HGNC:14894
ENSG00000256349,protein_coding,,,
ENSG00000215094,processed_pseudogene,,,
ENSG00000112319,protein_coding,EYA4,EYA4,HGNC:3522
ENSG00000138136,protein_coding,LBX1,LBX1,HGNC:16960
ENSG00000189090,protein_coding,FAM25G,FAM25G,HGNC:23590
ENSG00000174483,protein_coding,BBS1,BBS1,HGNC:966
ENSG00000286135,protein_coding,,,
ENSG00000238021,transcribed_unprocessed_pseudogene,ODAD2P1,ODAD2P1,HGNC:44937
ENSG00000285737,lncRNA,LINC02680,LINC02680,HGNC:54174
ENSG00000005381,protein_coding,MPO,MPO,HGNC:7218
ENSG00000154493,protein_coding,C10orf90,C10orf90,HGNC:26563
ENSG00000051128,protein_coding,HOMER3,HOMER3,HGNC:17514
ENSG00000151304,protein_coding,SRFBP1,SRFBP1,HGNC:26333
ENSG00000263252,processed_pseudogene,,,
ENSG00000265784,lncRNA,,,
ENSG00000265935,lncRNA,,,
ENSG00000062716,protein_coding,VMP1,VMP1,HGNC:29559
ENSG00000200469,snRNA,RNU6-112P,RNU6-112P,HGNC:47075
ENSG00000207480,misc_RNA,Y_RNA,,
ENSG00000287181,lncRNA,,,
ENSG00000286978,lncRNA,,,
ENSG00000138646,protein_coding,HERC5,HERC5,HGNC:24368
ENSG00000122884,protein_coding,P4HA1,P4HA1,HGNC:8546
ENSG00000250091,lncRNA,DNAH10OS,DNAH10OS,HGNC:37121
ENSG00000208772,snoRNA,SNORD94,SNORD94,HGNC:32756
ENSG00000200241,misc_RNA,Y_RNA,,
ENSG00000257095,lncRNA,,,
ENSG00000113083,protein_coding,LOX,LOX,HGNC:6664
ENSG00000265420,miRNA,MIR4779,MIR4779,HGNC:41747
ENSG00000273080,lncRNA,,,
ENSG00000256884,lncRNA,,,
ENSG00000132313,protein_coding,MRPL35,MRPL35,HGNC:14489
ENSG00000256609,lncRNA,,,
ENSG00000213144,processed_pseudogene,,,
ENSG00000256311,lncRNA,,,
ENSG00000184716,protein_coding,SERINC4,SERINC4,HGNC:32237
ENSG00000281196,lncRNA,LINC00934,LINC00934,HGNC:27059
